type_file_name,type_name,type_parents,type_inherited_parents,type_unknown_parents,type_inherited_function_signatures,function_name,function_stereotype,function_line_number,function_signature,function_unit_language,function_parameters_list,function_return_type,function_specifiers,function_external_calls,function_internal_calls,function_attributes,function_field_used,function_fields_modified,function_calls_on_fields
"jellyfin-10.11.6/tests/Jellyfin.XbmcMetadata.Tests/Parsers/MovieNfoParserTests.cs","MovieNfoParserTests","N/A","N/A","False","N/A","Parse_GivenFileWithFanartTag_Success","set collaborator","214","Parse_GivenFileWithFanartTag_Success()","C#","()","public void","public","Assert.Single(,) Assert.Equal(,)","N/A","[Fact]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.XbmcMetadata.Tests/Parsers/MovieNfoParserTests.cs","MovieNfoParserTests","N/A","N/A","False","N/A","Parse_RadarrUrlFile_Success","set collaborator","228","Parse_RadarrUrlFile_Success()","C#","()","public void","public","Assert.Equal(,) MetadataProvider.Tmdb.ToString() Assert.Equal(,) MetadataProvider.Imdb.ToString()","N/A","[Fact]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.XbmcMetadata.Tests/Parsers/MovieNfoParserTests.cs","MovieNfoParserTests","N/A","N/A","False","N/A","Fetch_WithNullItem_ThrowsArgumentException","set collaborator","243","Fetch_WithNullItem_ThrowsArgumentException()","C#","()","public void","public","Assert.Throws()","N/A","[Fact]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.XbmcMetadata.Tests/Parsers/MovieNfoParserTests.cs","MovieNfoParserTests","N/A","N/A","False","N/A","Fetch_NullResult_ThrowsArgumentException","set collaborator","251","Fetch_NullResult_ThrowsArgumentException()","C#","()","public void","public","Assert.Throws()","N/A","[Fact]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.XbmcMetadata.Tests/Parsers/MovieNfoParserTests.cs","MovieNfoParserTests","N/A","N/A","False","N/A","Parsing_Fields_With_Escaped_Xml_Special_Characters_Success","set collaborator","262","Parsing_Fields_With_Escaped_Xml_Special_Characters_Success()","C#","()","public void","public","Assert.Equal(,) Assert.Equal(,) Assert.Equal(,) Assert.StartsWith(,,) Assert.EndsWith(,,)","N/A","[Fact]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.XbmcMetadata.Tests/Parsers/MovieNfoParserTests.cs","MovieNfoParserTests","N/A","N/A","False","N/A","Parse_TmdbcolUniqueId_NormalizedToTmdbCollection","set collaborator","280","Parse_TmdbcolUniqueId_NormalizedToTmdbCollection()","C#","()","public void","public","Assert.True() MetadataProvider.TmdbCollection.ToString() Assert.Equal(,) MetadataProvider.TmdbCollection.ToString() Assert.False()","N/A","[Fact]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.XbmcMetadata.Tests/Location/MovieNfoLocationTests.cs","MovieNfoLocationTests","N/A","N/A","False","N/A","Movie_DVD_Success","controller stateless","45","Movie_DVD_Success()","C#","()","public void","public","OperatingSystem.IsWindows() MovieNfoSaver.GetMovieSavePaths() Assert.Equal(,) Assert.Contains(,) Assert.Contains(,) Assert.Contains(,)","N/A","[Fact]","False","False","False"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/TestPluginWithoutPages.cs","TestPluginWithoutPages","BasePlugin","BasePlugin IHasPluginConfiguration IPlugin IPluginAssembly","False","GetPluginInfo() LoadConfiguration() OnUninstalling() SaveConfiguration() SetAttributes(,,) SetId() UpdateConfiguration() get GetPluginInfo() OnUninstalling() SetAttributes(,,) SetId() UpdateConfiguration()","TestPluginWithoutPages","constructor","13","N/A","C#","(IApplicationPaths applicationPaths, IXmlSerializer xmlSerializer)","N/A","N/A","N/A","N/A","N/A","False","False","False"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/TestPlugin.cs","TestPlugin","BasePlugin IHasWebPages","BasePlugin IHasPluginConfiguration IPlugin IPluginAssembly","False","GetPluginInfo() LoadConfiguration() OnUninstalling() SaveConfiguration() SetAttributes(,,) SetId() UpdateConfiguration() get GetPages() GetPluginInfo() OnUninstalling() SetAttributes(,,) SetId() UpdateConfiguration()","TestPlugin","constructor","14","N/A","C#","(IApplicationPaths applicationPaths, IXmlSerializer xmlSerializer)","N/A","N/A","N/A","N/A","N/A","False","False","False"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/TestPlugin.cs","TestPlugin","BasePlugin IHasWebPages","BasePlugin IHasPluginConfiguration IPlugin IPluginAssembly","False","GetPluginInfo() LoadConfiguration() OnUninstalling() SaveConfiguration() SetAttributes(,,) SetId() UpdateConfiguration() get GetPages() GetPluginInfo() OnUninstalling() SetAttributes(,,) SetId() UpdateConfiguration()","GetPages","property non-void-command factory collaborator","28","GetPages()","C#","()","public IEnumerable<PluginPageInfo>","public","GetType() GetType()","N/A","N/A","True","True","False"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/OpenApiSpecTests.cs","OpenApiSpecTests","IClassFixture","N/A","True","N/A","OpenApiSpecTests","constructor","15","N/A","C#","(JellyfinApplicationFactory factory, ITestOutputHelper outputHelper)","N/A","N/A","N/A","N/A","N/A","False","False","False"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/OpenApiSpecTests.cs","OpenApiSpecTests","IClassFixture","N/A","True","N/A","GetSpec_ReturnsCorrectResponse","non-void-command collaborator","22","GetSpec_ReturnsCorrectResponse()","C#","()","public async Task","async public","Assert.Equal(,) Path.GetFullPath() Path.Combine(,) Path.GetDirectoryName() Assembly.GetExecutingAssembly() AsyncFile.Create()","N/A","[Fact]","True","True","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Middleware/RobotsRedirectionMiddlewareTests.cs","RobotsRedirectionMiddlewareTests","IClassFixture","N/A","True","N/A","RobotsRedirectionMiddlewareTests","constructor","12","N/A","C#","(JellyfinApplicationFactory factory)","N/A","N/A","N/A","N/A","N/A","False","False","False"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Middleware/RobotsRedirectionMiddlewareTests.cs","RobotsRedirectionMiddlewareTests","IClassFixture","N/A","True","N/A","RobotsDotTxtRedirects","controller stateless","18","RobotsDotTxtRedirects()","C#","()","public async Task","async public","Assert.Equal(,) Assert.Equal(,)","N/A","[Fact]","False","False","False"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/VideosControllerTests.cs","VideosControllerTests","IClassFixture","N/A","True","N/A","VideosControllerTests","constructor","13","N/A","C#","(JellyfinApplicationFactory factory)","N/A","N/A","N/A","N/A","N/A","False","False","False"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/VideosControllerTests.cs","VideosControllerTests","IClassFixture","N/A","True","N/A","DeleteAlternateSources_NonexistentItemId_NotFound","set collaborator","19","DeleteAlternateSources_NonexistentItemId_NotFound()","C#","()","public async Task","async public","AuthHelper.CompleteStartupAsync() Assert.Equal(,)","N/A","[Fact]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/UserLibraryControllerTests.cs","UserLibraryControllerTests","IClassFixture","N/A","True","N/A","UserLibraryControllerTests","constructor","20","N/A","C#","(JellyfinApplicationFactory factory)","N/A","N/A","N/A","N/A","N/A","False","False","False"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/UserLibraryControllerTests.cs","UserLibraryControllerTests","IClassFixture","N/A","True","N/A","GetRootFolder_NonexistentUserId_NotFound","set collaborator","26","GetRootFolder_NonexistentUserId_NotFound()","C#","()","public async Task","async public","AuthHelper.CompleteStartupAsync() Assert.Equal(,)","N/A","[Fact]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/UserLibraryControllerTests.cs","UserLibraryControllerTests","IClassFixture","N/A","True","N/A","GetRootFolder_UserId_Valid","non-void-command collaborator","36","GetRootFolder_UserId_Valid()","C#","()","public async Task","async public","AuthHelper.CompleteStartupAsync() AuthHelper.GetRootFolderDtoAsync()","N/A","[Fact]","True","True","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/UserLibraryControllerTests.cs","UserLibraryControllerTests","IClassFixture","N/A","True","N/A","GetItem_NonexistentUserId_NotFound","set collaborator","50","GetItem_NonexistentUserId_NotFound()","C#","(string format)","public async Task","async public","AuthHelper.CompleteStartupAsync() AuthHelper.GetRootFolderDtoAsync() string.Format(,,,) Guid.NewGuid() Assert.Equal(,)","N/A","[Theory] [InlineData(""Users/{0}/Items/{1}"")] [InlineData(""Users/{0}/Items/{1}/Intros"")] [InlineData(""Users/{0}/Items/{1}/LocalTrailers"")] [InlineData(""Users/{0}/Items/{1}/SpecialFeatures"")] [InlineData(""Users/{0}/Items/{1}/Lyrics"")]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/UserLibraryControllerTests.cs","UserLibraryControllerTests","IClassFixture","N/A","True","N/A","GetItem_NonexistentItemId_NotFound","set collaborator","67","GetItem_NonexistentItemId_NotFound()","C#","(string format)","public async Task","async public","AuthHelper.CompleteStartupAsync() AuthHelper.GetUserDtoAsync() string.Format(,,,) Guid.NewGuid() Assert.Equal(,)","N/A","[Theory] [InlineData(""Users/{0}/Items/{1}"")] [InlineData(""Users/{0}/Items/{1}/Intros"")] [InlineData(""Users/{0}/Items/{1}/LocalTrailers"")] [InlineData(""Users/{0}/Items/{1}/SpecialFeatures"")] [InlineData(""Users/{0}/Items/{1}/Lyrics"")]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/UserLibraryControllerTests.cs","UserLibraryControllerTests","IClassFixture","N/A","True","N/A","GetItem_UserIdAndItemId_Valid","set collaborator","79","GetItem_UserIdAndItemId_Valid()","C#","()","public async Task","async public","AuthHelper.CompleteStartupAsync() AuthHelper.GetUserDtoAsync() AuthHelper.GetRootFolderDtoAsync(,) Assert.Equal(,) Assert.NotNull()","N/A","[Fact(Skip = ""Disabled for flaky execution after refactor."")]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/UserLibraryControllerTests.cs","UserLibraryControllerTests","IClassFixture","N/A","True","N/A","GetIntros_UserIdAndItemId_Valid","set collaborator","94","GetIntros_UserIdAndItemId_Valid()","C#","()","public async Task","async public","AuthHelper.CompleteStartupAsync() AuthHelper.GetUserDtoAsync() AuthHelper.GetRootFolderDtoAsync(,) Assert.Equal(,) Assert.NotNull()","N/A","[Fact(Skip = ""Disabled for flaky execution after refactor."")]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/UserLibraryControllerTests.cs","UserLibraryControllerTests","IClassFixture","N/A","True","N/A","LocalTrailersAndSpecialFeatures_UserIdAndItemId_Valid","set collaborator","111","LocalTrailersAndSpecialFeatures_UserIdAndItemId_Valid()","C#","(string format)","public async Task","async public","AuthHelper.CompleteStartupAsync() AuthHelper.GetUserDtoAsync() AuthHelper.GetRootFolderDtoAsync(,) string.Format(,,,) Assert.Equal(,) Assert.NotNull()","N/A","[Theory(Skip = ""Disabled for flaky execution after refactor."")] [InlineData(""Users/{0}/Items/{1}/LocalTrailers"")] [InlineData(""Users/{0}/Items/{1}/SpecialFeatures"")]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/StartupControllerTests.cs","StartupControllerTests","IClassFixture","N/A","True","N/A","StartupControllerTests","constructor","21","N/A","C#","(JellyfinApplicationFactory factory)","N/A","N/A","N/A","N/A","N/A","False","False","False"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/StartupControllerTests.cs","StartupControllerTests","IClassFixture","N/A","True","N/A","Configuration_EditConfig_Success","set collaborator","28","Configuration_EditConfig_Success()","C#","()","public async Task","async public","Assert.Equal(,) Assert.Equal(,) Assert.Equal(,) getResponse.Content.ReadFromJsonAsync() Assert.Equal(,) Assert.Equal(,) Assert.Equal(,) Assert.Equal(,)","N/A","[Fact] [Priority(-2)]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/StartupControllerTests.cs","StartupControllerTests","IClassFixture","N/A","True","N/A","User_DefaultUser_NameWithoutPassword","set collaborator","56","User_DefaultUser_NameWithoutPassword()","C#","()","public async Task","async public","Assert.Equal(,) Assert.Equal(,) response.Content.ReadFromJsonAsync() Assert.NotNull() Assert.NotNull() Assert.NotEmpty() Assert.Null()","N/A","[Fact] [Priority(-2)]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/StartupControllerTests.cs","StartupControllerTests","IClassFixture","N/A","True","N/A","User_EditUser_Success","set collaborator","73","User_EditUser_Success()","C#","()","public async Task","async public","Assert.Equal(,) Assert.Equal(,) Assert.Equal(,) Assert.NotNull() Assert.Equal(,) Assert.Null()","N/A","[Fact] [Priority(-1)]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/StartupControllerTests.cs","StartupControllerTests","IClassFixture","N/A","True","N/A","CompleteWizard_Success","set collaborator","98","CompleteWizard_Success()","C#","()","public async Task","async public","Array.Empty() Assert.Equal(,)","N/A","[Fact] [Priority(0)]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/StartupControllerTests.cs","StartupControllerTests","IClassFixture","N/A","True","N/A","GetFirstUser_CompleteWizard_Unauthorized","set collaborator","108","GetFirstUser_CompleteWizard_Unauthorized()","C#","()","public async Task","async public","Assert.Equal(,)","N/A","[Fact] [Priority(1)]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/PersonsControllerTests.cs","PersonsControllerTests","IClassFixture","N/A","True","N/A","PersonsControllerTests","constructor","12","N/A","C#","(JellyfinApplicationFactory factory)","N/A","N/A","N/A","N/A","N/A","False","False","False"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/PersonsControllerTests.cs","PersonsControllerTests","IClassFixture","N/A","True","N/A","GetPerson_DoesntExist_NotFound","set collaborator","18","GetPerson_DoesntExist_NotFound()","C#","()","public async Task","async public","AuthHelper.CompleteStartupAsync() Assert.Equal(,)","N/A","[Fact]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/MediaStructureControllerTests.cs","MediaStructureControllerTests","IClassFixture","N/A","True","N/A","MediaStructureControllerTests","constructor","20","N/A","C#","(JellyfinApplicationFactory factory)","N/A","N/A","N/A","N/A","N/A","False","False","False"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/MediaStructureControllerTests.cs","MediaStructureControllerTests","IClassFixture","N/A","True","N/A","RenameVirtualFolder_WhiteSpaceName_ReturnsBadRequest","set collaborator","26","RenameVirtualFolder_WhiteSpaceName_ReturnsBadRequest()","C#","()","public async Task","async public","AuthHelper.CompleteStartupAsync() Array.Empty() Assert.Equal(,)","N/A","[Fact]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/MediaStructureControllerTests.cs","MediaStructureControllerTests","IClassFixture","N/A","True","N/A","RenameVirtualFolder_WhiteSpaceNewName_ReturnsBadRequest","set collaborator","38","RenameVirtualFolder_WhiteSpaceNewName_ReturnsBadRequest()","C#","()","public async Task","async public","AuthHelper.CompleteStartupAsync() Array.Empty() Assert.Equal(,)","N/A","[Fact]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/MediaStructureControllerTests.cs","MediaStructureControllerTests","IClassFixture","N/A","True","N/A","RenameVirtualFolder_NameDoesntExist_ReturnsNotFound","set collaborator","50","RenameVirtualFolder_NameDoesntExist_ReturnsNotFound()","C#","()","public async Task","async public","AuthHelper.CompleteStartupAsync() Array.Empty() Assert.Equal(,)","N/A","[Fact]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/MediaStructureControllerTests.cs","MediaStructureControllerTests","IClassFixture","N/A","True","N/A","AddMediaPath_PathDoesntExist_ReturnsNotFound","set collaborator","62","AddMediaPath_PathDoesntExist_ReturnsNotFound()","C#","()","public async Task","async public","AuthHelper.CompleteStartupAsync() Assert.Equal(,)","N/A","[Fact]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/MediaStructureControllerTests.cs","MediaStructureControllerTests","IClassFixture","N/A","True","N/A","UpdateMediaPath_WhiteSpaceName_ReturnsBadRequest","set collaborator","79","UpdateMediaPath_WhiteSpaceName_ReturnsBadRequest()","C#","()","public async Task","async public","AuthHelper.CompleteStartupAsync() Assert.Equal(,)","N/A","[Fact]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/MediaStructureControllerTests.cs","MediaStructureControllerTests","IClassFixture","N/A","True","N/A","RemoveMediaPath_WhiteSpaceName_ReturnsBadRequest","set collaborator","96","RemoveMediaPath_WhiteSpaceName_ReturnsBadRequest()","C#","()","public async Task","async public","AuthHelper.CompleteStartupAsync() Assert.Equal(,)","N/A","[Fact]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/MediaStructureControllerTests.cs","MediaStructureControllerTests","IClassFixture","N/A","True","N/A","RemoveMediaPath_PathDoesntExist_ReturnsNotFound","set collaborator","107","RemoveMediaPath_PathDoesntExist_ReturnsNotFound()","C#","()","public async Task","async public","AuthHelper.CompleteStartupAsync() Assert.Equal(,)","N/A","[Fact]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/MediaInfoControllerTests.cs","MediaInfoControllerTests","IClassFixture","N/A","True","N/A","MediaInfoControllerTests","constructor","14","N/A","C#","(JellyfinApplicationFactory factory)","N/A","N/A","N/A","N/A","N/A","False","False","False"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/MediaInfoControllerTests.cs","MediaInfoControllerTests","IClassFixture","N/A","True","N/A","BitrateTest_Default_Ok","set collaborator","20","BitrateTest_Default_Ok()","C#","()","public async Task","async public","AuthHelper.CompleteStartupAsync() Assert.Equal(,) Assert.Equal(,) Assert.NotNull()","N/A","[Fact]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/MediaInfoControllerTests.cs","MediaInfoControllerTests","IClassFixture","N/A","True","N/A","BitrateTest_WithValidParam_Ok","set collaborator","34","BitrateTest_WithValidParam_Ok()","C#","(int size)","public async Task","async public","AuthHelper.CompleteStartupAsync() Assert.Equal(,) Assert.Equal(,) Assert.NotNull() Assert.InRange(,,)","N/A","[Theory] [InlineData(102400)]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/MediaInfoControllerTests.cs","MediaInfoControllerTests","IClassFixture","N/A","True","N/A","BitrateTest_InvalidValue_BadRequest","set collaborator","51","BitrateTest_InvalidValue_BadRequest()","C#","(int size)","public async Task","async public","AuthHelper.CompleteStartupAsync() Assert.Equal(,)","N/A","[Theory] [InlineData(0)] [InlineData(-102400)] [InlineData(1000000000)]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/ItemsControllerTests.cs","ItemsControllerTests","IClassFixture","N/A","True","N/A","ItemsControllerTests","constructor","20","N/A","C#","(JellyfinApplicationFactory factory)","N/A","N/A","N/A","N/A","N/A","False","False","False"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/ItemsControllerTests.cs","ItemsControllerTests","IClassFixture","N/A","True","N/A","GetItems_NoApiKeyOrUserId_Success","set collaborator","26","GetItems_NoApiKeyOrUserId_Success()","C#","()","public async Task","async public","AuthHelper.CompleteStartupAsync() Assert.Equal(,)","N/A","[Fact]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/ItemsControllerTests.cs","ItemsControllerTests","IClassFixture","N/A","True","N/A","GetUserItems_NonexistentUserId_NotFound","set collaborator","38","GetUserItems_NonexistentUserId_NotFound()","C#","(string format)","public async Task","async public","AuthHelper.CompleteStartupAsync() string.Format(,,) Guid.NewGuid() Assert.Equal(,)","N/A","[Theory] [InlineData(""Users/{0}/Items"")] [InlineData(""Users/{0}/Items/Resume"")]","True","False","True"
"jellyfin-10.11.6/tests/Jellyfin.Server.Integration.Tests/Controllers/ItemsControllerTests.cs","ItemsControllerTests","IClassFixture","N/A","True","N/A","GetItems_UserId_Ok","set collaborator","51","GetItems_UserId_Ok()","C#","(string format)","public async Task","async public","AuthHelper.CompleteStartupAsync() AuthHelper.GetUserDtoAsync() string.Format(,,) Assert.Equal(,) Assert.NotNull()","N/A","[Theory] [InlineData(""Items?userId={0}"")] [InlineData(""Users/{0}/Items"")] [InlineData(""Users/{0}/Items/Resume"")]","True","False","True"
